BoxAWetWeight,Urea_Kgs,Season,Variety,Country,BoxBLength,PlotSize_acres,CAN_Kgs,Year,BoxBDryWeight,DAP_Kgs,NPK_Kgs,BoxALength,BoxAWidth,PlantingDate,BoxBWetWeight,ImgID,Longitude,BoxBWidth,Latitude,BoxADryWeight,Quality,human_lat,human_lon,model_lat,model_lon,source_folder,id_x,datetime,platform,properties_x,geometry,type,collection,bbox,stac_version,properties_y,id_y,links,assets,Folder_Season,File_Name,Storage_Path,BoxAArea,BoxBArea,YieldBoxA_per_m2,YieldBoxB_per_m2,AvgSampleYield_per_m2,EstimatedYieldKG,YieldPerAcre,Standardized_Season,SeasonYear,RainType
11.5,,2016 LR,WH_505,Kenya,8,2,25,2016,3.1,25,,8,5,3/23/2016,5.95,id_0028708d,34.66892105,5,0.117071855,5.45,0,,,0.117075875,34.66888039,east_african_field_centers_planet_label_0028708d,east_african_field_centers_planet_source_0028708d,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.667124415656325, 0.11527522440682182], [34.667124415656325, 0.11886848559317821], [34.67071768434368, 0.11527522440682182], [34.67071768434368, 0.11886848559317821], [34.667124415656325, 0.11527522440682182]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.667124415656325, 0.11527522440682182, 34.67071768434368, 0.11886848559317821]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0028708d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_0028708d.png,C:\Users\Administrator\Desktop\results\dec18\id_0028708d.png,40,40,0.13625,0.0775,0.106875,865.016325,432.5081625,2016 Long rains,2016,Long rains
11.5,,2016 LR,WH_505,Kenya,8,2,25,2016,3.1,25,,8,5,3/23/2016,5.95,id_0028708d,34.66892105,5,0.117071855,5.45,0,,,0.117075875,34.66888039,east_african_field_centers_planet_label_0028708d,east_african_field_centers_planet_source_0028708d,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.667124415656325, 0.11527522440682182], [34.667124415656325, 0.11886848559317821], [34.67071768434368, 0.11527522440682182], [34.67071768434368, 0.11886848559317821], [34.667124415656325, 0.11527522440682182]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.667124415656325, 0.11527522440682182, 34.67071768434368, 0.11886848559317821]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0028708d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_0028708d.png,C:\Users\Administrator\Desktop\results\jun17\id_0028708d.png,40,40,0.13625,0.0775,0.106875,865.016325,432.5081625,2016 Long rains,2016,Long rains
11.5,,2016 LR,WH_505,Kenya,8,2,25,2016,3.1,25,,8,5,3/23/2016,5.95,id_0028708d,34.66892105,5,0.117071855,5.45,0,,,0.117075875,34.66888039,east_african_field_centers_planet_label_0028708d,east_african_field_centers_planet_source_0028708d,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.667124415656325, 0.11527522440682182], [34.667124415656325, 0.11886848559317821], [34.67071768434368, 0.11527522440682182], [34.67071768434368, 0.11886848559317821], [34.667124415656325, 0.11527522440682182]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.667124415656325, 0.11527522440682182, 34.67071768434368, 0.11886848559317821]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0028708d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_0028708d.png,C:\Users\Administrator\Desktop\results\jun18\id_0028708d.png,40,40,0.13625,0.0775,0.106875,865.016325,432.5081625,2016 Long rains,2016,Long rains
25.95,,2018 LR,h6213,Kenya,6,0.7,,2018,,50,,6,6,4/7/2018,21.15,id_002d2073,35.1351508,6,0.7130745,,0,,,0.713280929,35.1350127,east_african_field_centers_planet_label_002d2073,east_african_field_centers_planet_source_002d2073,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.1333540293571, 0.711277868506583], [35.1333540293571, 0.714871131493417], [35.136947570642896, 0.711277868506583], [35.136947570642896, 0.714871131493417], [35.1333540293571, 0.711277868506583]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.1333540293571, 0.711277868506583, 35.136947570642896, 0.714871131493417]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002d2073,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_002d2073.png,C:\Users\Administrator\Desktop\results\dec17\id_002d2073.png,36,36,,,,,,2018 Long rains,2018,Long rains
25.95,,2018 LR,h6213,Kenya,6,0.7,,2018,,50,,6,6,4/7/2018,21.15,id_002d2073,35.1351508,6,0.7130745,,0,,,0.713280929,35.1350127,east_african_field_centers_planet_label_002d2073,east_african_field_centers_planet_source_002d2073,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.1333540293571, 0.711277868506583], [35.1333540293571, 0.714871131493417], [35.136947570642896, 0.711277868506583], [35.136947570642896, 0.714871131493417], [35.1333540293571, 0.711277868506583]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.1333540293571, 0.711277868506583, 35.136947570642896, 0.714871131493417]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002d2073,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_002d2073.png,C:\Users\Administrator\Desktop\results\dec18\id_002d2073.png,36,36,,,,,,2018 Long rains,2018,Long rains
25.95,,2018 LR,h6213,Kenya,6,0.7,,2018,,50,,6,6,4/7/2018,21.15,id_002d2073,35.1351508,6,0.7130745,,0,,,0.713280929,35.1350127,east_african_field_centers_planet_label_002d2073,east_african_field_centers_planet_source_002d2073,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.1333540293571, 0.711277868506583], [35.1333540293571, 0.714871131493417], [35.136947570642896, 0.711277868506583], [35.136947570642896, 0.714871131493417], [35.1333540293571, 0.711277868506583]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.1333540293571, 0.711277868506583, 35.136947570642896, 0.714871131493417]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002d2073,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_002d2073.png,C:\Users\Administrator\Desktop\results\jun17\id_002d2073.png,36,36,,,,,,2018 Long rains,2018,Long rains
25.95,,2018 LR,h6213,Kenya,6,0.7,,2018,,50,,6,6,4/7/2018,21.15,id_002d2073,35.1351508,6,0.7130745,,0,,,0.713280929,35.1350127,east_african_field_centers_planet_label_002d2073,east_african_field_centers_planet_source_002d2073,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.1333540293571, 0.711277868506583], [35.1333540293571, 0.714871131493417], [35.136947570642896, 0.711277868506583], [35.136947570642896, 0.714871131493417], [35.1333540293571, 0.711277868506583]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.1333540293571, 0.711277868506583, 35.136947570642896, 0.714871131493417]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002d2073,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_002d2073.png,C:\Users\Administrator\Desktop\results\jun18\id_002d2073.png,36,36,,,,,,2018 Long rains,2018,Long rains
7,,2016 LR,H_614D,Kenya,8,1,50,2016,9.85,50,,8,5,4/8/2016,19.1,id_002f4543,35.34263041,5,0.021183745,3.35,0,,,0.021152484,35.34262212,east_african_field_centers_planet_label_002f4543,east_african_field_centers_planet_source_002f4543,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.34083377930815, 0.019387114430944406], [35.34083377930815, 0.022980375569055595], [35.344427040691855, 0.019387114430944406], [35.344427040691855, 0.022980375569055595], [35.34083377930815, 0.019387114430944406]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.34083377930815, 0.019387114430944406, 35.344427040691855, 0.022980375569055595]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002f4543,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_002f4543.png,C:\Users\Administrator\Desktop\results\dec17\id_002f4543.png,40,40,0.08375,0.24625,0.165,667.7319,667.7319,2016 Long rains,2016,Long rains
7,,2016 LR,H_614D,Kenya,8,1,50,2016,9.85,50,,8,5,4/8/2016,19.1,id_002f4543,35.34263041,5,0.021183745,3.35,0,,,0.021152484,35.34262212,east_african_field_centers_planet_label_002f4543,east_african_field_centers_planet_source_002f4543,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.34083377930815, 0.019387114430944406], [35.34083377930815, 0.022980375569055595], [35.344427040691855, 0.019387114430944406], [35.344427040691855, 0.022980375569055595], [35.34083377930815, 0.019387114430944406]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.34083377930815, 0.019387114430944406, 35.344427040691855, 0.022980375569055595]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002f4543,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_002f4543.png,C:\Users\Administrator\Desktop\results\dec18\id_002f4543.png,40,40,0.08375,0.24625,0.165,667.7319,667.7319,2016 Long rains,2016,Long rains
7,,2016 LR,H_614D,Kenya,8,1,50,2016,9.85,50,,8,5,4/8/2016,19.1,id_002f4543,35.34263041,5,0.021183745,3.35,0,,,0.021152484,35.34262212,east_african_field_centers_planet_label_002f4543,east_african_field_centers_planet_source_002f4543,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.34083377930815, 0.019387114430944406], [35.34083377930815, 0.022980375569055595], [35.344427040691855, 0.019387114430944406], [35.344427040691855, 0.022980375569055595], [35.34083377930815, 0.019387114430944406]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.34083377930815, 0.019387114430944406, 35.344427040691855, 0.022980375569055595]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002f4543,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_002f4543.png,C:\Users\Administrator\Desktop\results\jun17\id_002f4543.png,40,40,0.08375,0.24625,0.165,667.7319,667.7319,2016 Long rains,2016,Long rains
7,,2016 LR,H_614D,Kenya,8,1,50,2016,9.85,50,,8,5,4/8/2016,19.1,id_002f4543,35.34263041,5,0.021183745,3.35,0,,,0.021152484,35.34262212,east_african_field_centers_planet_label_002f4543,east_african_field_centers_planet_source_002f4543,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.34083377930815, 0.019387114430944406], [35.34083377930815, 0.022980375569055595], [35.344427040691855, 0.019387114430944406], [35.344427040691855, 0.022980375569055595], [35.34083377930815, 0.019387114430944406]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.34083377930815, 0.019387114430944406, 35.344427040691855, 0.022980375569055595]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002f4543,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_002f4543.png,C:\Users\Administrator\Desktop\results\jun18\id_002f4543.png,40,40,0.08375,0.24625,0.165,667.7319,667.7319,2016 Long rains,2016,Long rains
18.25,,2015 LR,,Kenya,8,0.75,25,2015,10,25,,8,5,,15.5,id_003ee827,34.50088609,5,-1.004024176,13.7,0,,,-1.004027268,34.50086717,east_african_field_centers_planet_label_003ee827,east_african_field_centers_planet_source_003ee827,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4990891817128, -1.005820808402337], [34.4990891817128, -1.002227543597663], [34.502682998287206, -1.005820808402337], [34.502682998287206, -1.002227543597663], [34.4990891817128, -1.005820808402337]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4990891817128, -1.005820808402337, 34.502682998287206, -1.002227543597663]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_003ee827,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_003ee827.png,C:\Users\Administrator\Desktop\results\dec17\id_003ee827.png,40,40,0.3425,0.25,0.29625,899.1617063,1198.882275,2015 Long rains,2015,Long rains
18.25,,2015 LR,,Kenya,8,0.75,25,2015,10,25,,8,5,,15.5,id_003ee827,34.50088609,5,-1.004024176,13.7,0,,,-1.004027268,34.50086717,east_african_field_centers_planet_label_003ee827,east_african_field_centers_planet_source_003ee827,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4990891817128, -1.005820808402337], [34.4990891817128, -1.002227543597663], [34.502682998287206, -1.005820808402337], [34.502682998287206, -1.002227543597663], [34.4990891817128, -1.005820808402337]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4990891817128, -1.005820808402337, 34.502682998287206, -1.002227543597663]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_003ee827,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_003ee827.png,C:\Users\Administrator\Desktop\results\dec18\id_003ee827.png,40,40,0.3425,0.25,0.29625,899.1617063,1198.882275,2015 Long rains,2015,Long rains
18.25,,2015 LR,,Kenya,8,0.75,25,2015,10,25,,8,5,,15.5,id_003ee827,34.50088609,5,-1.004024176,13.7,0,,,-1.004027268,34.50086717,east_african_field_centers_planet_label_003ee827,east_african_field_centers_planet_source_003ee827,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4990891817128, -1.005820808402337], [34.4990891817128, -1.002227543597663], [34.502682998287206, -1.005820808402337], [34.502682998287206, -1.002227543597663], [34.4990891817128, -1.005820808402337]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4990891817128, -1.005820808402337, 34.502682998287206, -1.002227543597663]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_003ee827,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_003ee827.png,C:\Users\Administrator\Desktop\results\jun17\id_003ee827.png,40,40,0.3425,0.25,0.29625,899.1617063,1198.882275,2015 Long rains,2015,Long rains
18.25,,2015 LR,,Kenya,8,0.75,25,2015,10,25,,8,5,,15.5,id_003ee827,34.50088609,5,-1.004024176,13.7,0,,,-1.004027268,34.50086717,east_african_field_centers_planet_label_003ee827,east_african_field_centers_planet_source_003ee827,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4990891817128, -1.005820808402337], [34.4990891817128, -1.002227543597663], [34.502682998287206, -1.005820808402337], [34.502682998287206, -1.002227543597663], [34.4990891817128, -1.005820808402337]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4990891817128, -1.005820808402337, 34.502682998287206, -1.002227543597663]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_003ee827,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_003ee827.png,C:\Users\Administrator\Desktop\results\jun18\id_003ee827.png,40,40,0.3425,0.25,0.29625,899.1617063,1198.882275,2015 Long rains,2015,Long rains
,,2017 LR,,Kenya,8,0.5,25,2017,11.55,25,,8,5,,,id_0041145e,34.30252102,5,0.326630179,14.15,0,,,0.326608889,34.30248963,east_african_field_centers_planet_label_0041145e,east_african_field_centers_planet_source_0041145e,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.30072436004306, 0.3248335482376343], [34.30072436004306, 0.3284268097623656], [34.30431767995694, 0.3248335482376343], [34.30431767995694, 0.3284268097623656], [34.30072436004306, 0.3248335482376343]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.30072436004306, 0.3248335482376343, 34.30431767995694, 0.3284268097623656]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0041145e,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_0041145e.png,C:\Users\Administrator\Desktop\results\dec17\id_0041145e.png,40,40,0.35375,0.28875,0.32125,650.0268875,1300.053775,2017 Long rains,2017,Long rains
,,2017 LR,,Kenya,8,0.5,25,2017,11.55,25,,8,5,,,id_0041145e,34.30252102,5,0.326630179,14.15,0,,,0.326608889,34.30248963,east_african_field_centers_planet_label_0041145e,east_african_field_centers_planet_source_0041145e,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.30072436004306, 0.3248335482376343], [34.30072436004306, 0.3284268097623656], [34.30431767995694, 0.3248335482376343], [34.30431767995694, 0.3284268097623656], [34.30072436004306, 0.3248335482376343]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.30072436004306, 0.3248335482376343, 34.30431767995694, 0.3284268097623656]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0041145e,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_0041145e.png,C:\Users\Administrator\Desktop\results\dec18\id_0041145e.png,40,40,0.35375,0.28875,0.32125,650.0268875,1300.053775,2017 Long rains,2017,Long rains
